obj,test_mse,test_rmse,train_mse,train_rmse
0.850983083,0.050985776,0.225800301,0.050677631,0.225116928
0.851412416,0.05105374,0.225950747,0.05072204,0.225215542
0.8207341432571411,0.05017997696995735,0.22400887698918842,0.0496058352291584,0.22272367460411208
0.8211591839790344,0.0501616969704628,0.22396807131924587,0.049621231853961945,0.22275823633249106
