obj,test_mse,test_rmse,train_mse,train_rmse
0.7624871134757996,0.05007108300924301,0.22376568773885555,0.04934201389551163,0.22213062349777804
0.7671775817871094,0.05007273331284523,0.22376937527920399,0.04947389289736748,0.22242727552475997
