obj,test_mse,test_rmse,train_mse,train_rmse
0.7076197266578674,0.06941758841276169,0.26347217768250536,0.06844762712717056,0.26162497420386027
0.707921028137207,0.06942352652549744,0.26348344639748705,0.06843508034944534,0.2616009945498016
